frame,hand,landmark,x,y,z
37,0,6,0.5541773438453674,0.5171001553535461,0.047151241451501846
37,0,7,0.5428290367126465,0.4826268255710602,0.018640799447894096
37,0,8,0.5289760828018188,0.45157545804977417,-0.007870828732848167
37,0,9,0.6243540048599243,0.586031436920166,0.05692921206355095
37,0,10,0.6068263053894043,0.49618643522262573,0.04632438346743584
37,0,11,0.5958236455917358,0.46008002758026123,0.0028172952588647604
37,0,12,0.5758841633796692,0.4394698441028595,-0.0325617715716362
37,0,13,0.669444739818573,0.5926592946052551,0.05169709771871567
37,0,14,0.6589509844779968,0.5009449124336243,0.03516427427530289
37,0,15,0.6464958190917969,0.45793887972831726,0.0009905878687277436
37,0,16,0.6283932328224182,0.4543434977531433,-0.023732496425509453
37,0,17,0.7263613343238831,0.6111616492271423,0.04258698597550392
37,0,18,0.7159903049468994,0.5286098718643188,0.027658790349960327
37,0,19,0.7016198635101318,0.48086559772491455,0.00898667424917221
37,0,20,0.6815006732940674,0.45512574911117554,-0.006321538705378771
38,0,0,0.6692361235618591,0.8895017504692078,1.211340929785365e-07
38,0,1,0.5773930549621582,0.8135872483253479,-0.028886327520012856
38,0,2,0.5195484757423401,0.7144165635108948,-0.03591100499033928
38,0,3,0.4925069212913513,0.6117658615112305,-0.04346400871872902
38,0,4,0.4889593720436096,0.5195598602294922,-0.04806678742170334
38,0,5,0.5674563050270081,0.5941454172134399,0.04707430303096771
38,0,6,0.55166095495224,0.5157638788223267,0.03527432680130005
38,0,7,0.5415270328521729,0.4817347228527069,0.006517552770674229
38,0,8,0.5296889543533325,0.4512227773666382,-0.018569782376289368
38,0,9,0.6213992238044739,0.581859290599823,0.04708517715334892
38,0,10,0.6040845513343811,0.49674591422080994,0.03420434519648552
38,0,11,0.5926536321640015,0.46117764711380005,-0.0035664632450789213
38,0,12,0.5731344819068909,0.43084266781806946,-0.03414003551006317
38,0,13,0.6677550077438354,0.5879130363464355,0.03859950602054596
38,0,14,0.6559464335441589,0.5005686283111572,0.02075011096894741
38,0,15,0.6423693299293518,0.4586571455001831,-0.004824693314731121
38,0,16,0.6250067353248596,0.4399835169315338,-0.023332398384809494
38,0,17,0.7237653732299805,0.6095203757286072,0.02634555660188198
38,0,18,0.7118829488754272,0.524985671043396,0.011429917998611927
38,0,19,0.6993193626403809,0.47516512870788574,-0.0012999294558539987
38,0,20,0.6820418238639832,0.4354296028614044,-0.011756298132240772
39,0,0,0.6688594222068787,0.8889010548591614,1.9469236178792926e-07
39,0,1,0.5743368268013,0.8105522394180298,-0.027176663279533386
39,0,2,0.5219327211380005,0.7098538875579834,-0.030491942539811134
39,0,3,0.5010482668876648,0.6046058535575867,-0.03451183810830116
39,0,4,0.4977021813392639,0.5110376477241516,-0.03570893406867981
39,0,5,0.5660560727119446,0.5911235809326172,0.0612340047955513
39,0,6,0.5478389859199524,0.5125070214271545,0.05973755568265915
39,0,7,0.5401003360748291,0.4776328504085541,0.035303227603435516
39,0,8,0.5300413966178894,0.44134530425071716,0.011169986799359322
39,0,9,0.6202819347381592,0.5773927569389343,0.062173206359148026
39,0,10,0.6010849475860596,0.4911520481109619,0.059227168560028076
39,0,11,0.5913362503051758,0.4534602761268616,0.022936619818210602
39,0,12,0.5744724869728088,0.4185798168182373,-0.008661669678986073
39,0,13,0.6647392511367798,0.5832163095474243,0.054576680064201355
39,0,14,0.6523513793945312,0.49408385157585144,0.04490376263856888
39,0,15,0.6399033665657043,0.45087355375289917,0.02056369185447693
39,0,16,0.6242939829826355,0.4294624924659729,0.0009497751016169786
39,0,17,0.7219447493553162,0.6041108965873718,0.04298171028494835
39,0,18,0.7088649868965149,0.5139124393463135,0.03377269580960274
39,0,19,0.6955097913742065,0.4610733389854431,0.022981388494372368
39,0,20,0.6771223545074463,0.41672706604003906,0.012544802390038967
40,0,0,0.6724311709403992,0.7502191662788391,4.1988928956016025e-07
40,0,1,0.5906157493591309,0.7232480645179749,-0.03848360478878021
40,0,2,0.5332959890365601,0.6589421033859253,-0.06384819746017456
40,0,3,0.5083010196685791,0.581128716468811,-0.08361991494894028
40,0,4,0.5017614960670471,0.5117883682250977,-0.10381105542182922
40,0,5,0.5684011578559875,0.6033824682235718,-0.06610975414514542
40,0,6,0.5507785081863403,0.5280845165252686,-0.1101100966334343
40,0,7,0.5409841537475586,0.4785538613796234,-0.1413353532552719
40,0,8,0.530999481678009,0.43798157572746277,-0.16220994293689728
40,0,9,0.6158872842788696,0.5882779955863953,-0.06615233421325684
40,0,10,0.6030563116073608,0.5108968019485474,-0.11161214858293533
40,0,11,0.591530442237854,0.4579038619995117,-0.13925069570541382
40,0,12,0.5761985182762146,0.41439908742904663,-0.15742570161819458
40,0,13,0.6672133803367615,0.587078869342804,-0.06933431327342987
40,0,14,0.6537664532661438,0.505024254322052,-0.11185787618160248
40,0,15,0.6392399072647095,0.4471019506454468,-0.12839679419994354
40,0,16,0.6243744492530823,0.40196454524993896,-0.13631585240364075
40,0,17,0.7193288803100586,0.5943088531494141,-0.07465406507253647
40,0,18,0.7097773551940918,0.5187551975250244,-0.1099080741405487
40,0,19,0.6964206099510193,0.4632593095302582,-0.12376144528388977
40,0,20,0.682237446308136,0.41714292764663696,-0.13123872876167297
40,1,0,0.6749159097671509,0.8903874158859253,3.2915065162342216e-07
40,1,1,0.5752543210983276,0.8023488521575928,-0.02899131178855896
40,1,2,0.5219113230705261,0.7019402384757996,-0.029000883921980858
40,1,3,0.5003615617752075,0.6004683971405029,-0.03042425774037838
40,1,4,0.49851366877555847,0.5050691366195679,-0.029279109090566635
40,1,5,0.56858229637146,0.5972093343734741,0.07977420836687088
40,1,6,0.5490626096725464,0.5136779546737671,0.0839911624789238
40,1,7,0.5408294796943665,0.4768928289413452,0.059292715042829514
40,1,8,0.5287060737609863,0.43905651569366455,0.03452001139521599
40,1,9,0.6221380233764648,0.5836067199707031,0.08278891444206238
40,1,10,0.6012604832649231,0.49241071939468384,0.08529215306043625
40,1,11,0.591253399848938,0.44854965806007385,0.04471232369542122
40,1,12,0.5748750567436218,0.4113028943538666,0.009345902130007744
40,1,13,0.6653764843940735,0.5862143635749817,0.07583726942539215
40,1,14,0.6509541869163513,0.4925247132778168,0.0720810741186142
40,1,15,0.6391468048095703,0.44378143548965454,0.043378375470638275
40,1,16,0.6240965723991394,0.41549360752105713,0.01956106536090374
40,1,17,0.7208300232887268,0.5999937653541565,0.0642397329211235
40,1,18,0.7085784077644348,0.5098227858543396,0.061383962631225586
40,1,19,0.6960409879684448,0.45753318071365356,0.050338272005319595
40,1,20,0.6788619160652161,0.4113577902317047,0.0381920225918293
41,0,0,0.6655418276786804,0.8129889965057373,7.386283300547802e-07
41,0,1,0.5708659887313843,0.7785739898681641,-0.062092021107673645
41,0,2,0.5178953409194946,0.6896486878395081,-0.08784759789705276
41,0,3,0.49610286951065063,0.5978826284408569,-0.10364473611116409
41,0,4,0.49213647842407227,0.5121028423309326,-0.11848759651184082
41,0,5,0.5489001870155334,0.6063588261604309,-0.04109819978475571
41,0,6,0.5381945371627808,0.5235230326652527,-0.07562500238418579
41,0,7,0.5277605652809143,0.47396528720855713,-0.1092287078499794
41,0,8,0.5154752731323242,0.4346280097961426,-0.13324183225631714
41,0,9,0.6047619581222534,0.5821850299835205,-0.02540099434554577
41,0,10,0.5937161445617676,0.4927571415901184,-0.06120208278298378
41,0,11,0.5835804343223572,0.4368693232536316,-0.09518735110759735
41,0,12,0.5668175220489502,0.39436203241348267,-0.11813551932573318
41,0,13,0.6605408191680908,0.5803332328796387,-0.017184466123580933
41,0,14,0.6504610776901245,0.48094433546066284,-0.05319040268659592
41,0,15,0.6376988887786865,0.41888517141342163,-0.07797328382730484
41,0,16,0.6203281879425049,0.3690710961818695,-0.09242591261863708
41,0,17,0.7150853872299194,0.5877948999404907,-0.013624383136630058
41,0,18,0.710410475730896,0.4975903630256653,-0.04461495950818062
41,0,19,0.6981405019760132,0.437859445810318,-0.062420789152383804
41,0,20,0.6818128228187561,0.37980780005455017,-0.07359713315963745
41,1,0,0.6767443418502808,0.8683221340179443,3.027448940429167e-07
41,1,1,0.580467939376831,0.7912219762802124,-0.030049031600356102
41,1,2,0.5231729745864868,0.684901773929596,-0.033277612179517746
41,1,3,0.500460147857666,0.574470579624176,-0.03710805997252464
41,1,4,0.49989789724349976,0.4823237657546997,-0.038208264857530594
41,1,5,0.5608592629432678,0.5926001667976379,0.05308470502495766
41,1,6,0.5434181094169617,0.5142661929130554,0.042899757623672485
41,1,7,0.5364834070205688,0.4747793674468994,0.016294235363602638
41,1,8,0.5290308594703674,0.43450918793678284,-0.006828762590885162
41,1,9,0.6156718730926514,0.5714300274848938,0.05451839417219162
41,1,10,0.5978156924247742,0.4755929708480835,0.042702071368694305
41,1,11,0.5866020321846008,0.428337037563324,0.006232382729649544
41,1,12,0.5690650343894958,0.38505518436431885,-0.022949960082769394
41,1,13,0.6640129089355469,0.5707459449768066,0.046478815376758575
41,1,14,0.6527710556983948,0.46958279609680176,0.027864109724760056
41,1,15,0.6371946334838867,0.41354113817214966,5.66873095522169e-05
41,1,16,0.61927729845047,0.3788658380508423,-0.019483989104628563
41,1,17,0.7183452844619751,0.5819599628448486,0.034667082130908966
41,1,18,0.709306001663208,0.49197566509246826,0.01907900534570217
41,1,19,0.6970480680465698,0.4325583279132843,0.004649854265153408
41,1,20,0.6813793182373047,0.3813450038433075,-0.007010453846305609
42,0,0,0.6718809008598328,0.8612677454948425,2.986988647535327e-07
42,0,1,0.5801044702529907,0.7857443690299988,-0.028559884056448936
42,0,2,0.5209125876426697,0.6832621097564697,-0.03242766857147217
42,0,3,0.4954852759838104,0.57841956615448,-0.03689519688487053
42,0,4,0.4974448084831238,0.4892440736293793,-0.03857662156224251
42,0,5,0.5626841187477112,0.5885911583900452,0.04965750500559807
42,0,6,0.5435550212860107,0.5137678980827332,0.039053481072187424
42,0,7,0.5333598852157593,0.4759021997451782,0.014697338454425335
42,0,8,0.5220103859901428,0.4366512596607208,-0.005770748946815729
42,0,9,0.6149383783340454,0.567682147026062,0.050319377332925797
42,0,10,0.5973238348960876,0.47746172547340393,0.04006946086883545
42,0,11,0.5844237804412842,0.42883750796318054,0.010489895939826965
42,0,12,0.5668416023254395,0.38292017579078674,-0.012743989937007427
42,0,13,0.6617671251296997,0.5668157339096069,0.0414455384016037
42,0,14,0.6501377820968628,0.4678187966346741,0.024750540032982826
42,0,15,0.6347740888595581,0.4096526503562927,0.004774236585944891
42,0,16,0.6167682409286499,0.3628796339035034,-0.008691579103469849
42,0,17,0.7128981351852417,0.5788644552230835,0.028626926243305206
42,0,18,0.7052883505821228,0.4881933927536011,0.01483018510043621
42,0,19,0.6943227052688599,0.42793285846710205,0.005978160537779331
42,0,20,0.6793153285980225,0.3705091178417206,-0.0008058018865995109
43,0,0,0.6725614666938782,0.8610119819641113,3.5908988138544373e-07
43,0,1,0.5776458382606506,0.7833065390586853,-0.02797214686870575
43,0,2,0.5203108787536621,0.676504373550415,-0.027415860444307327
43,0,3,0.496225506067276,0.5732247829437256,-0.02762771025300026
43,0,4,0.49712830781936646,0.48468655347824097,-0.025134090334177017
43,0,5,0.5610409379005432,0.5902901887893677,0.06330546736717224
43,0,6,0.5385944247245789,0.5168042182922363,0.062343742698431015
43,0,7,0.5278063416481018,0.47669386863708496,0.042021557688713074
43,0,8,0.5153760313987732,0.4311557412147522,0.022173158824443817
43,0,9,0.614858090877533,0.5672212243080139,0.06492923200130463
43,0,10,0.595079779624939,0.4766090214252472,0.06255919486284256
43,0,11,0.5809094309806824,0.4256412386894226,0.03333744779229164
43,0,12,0.5617249608039856,0.37646132707595825,0.00910300575196743
43,0,13,0.6604090929031372,0.5650022029876709,0.056728363037109375
43,0,14,0.6479960083961487,0.46399855613708496,0.04604364186525345
43,0,15,0.6318829655647278,0.40179288387298584,0.025134330615401268
43,0,16,0.6135450601577759,0.34937334060668945,0.009561426006257534
43,0,17,0.7121170163154602,0.5760536789894104,0.04435344785451889
43,0,18,0.7032774686813354,0.48366159200668335,0.03476997837424278
43,0,19,0.6937780380249023,0.4226813316345215,0.026422522962093353
43,0,20,0.6800823211669922,0.36329540610313416,0.018820758908987045
44,0,0,0.6682115793228149,0.8573336601257324,2.875286497783236e-07
44,0,1,0.5782720446586609,0.7854383587837219,-0.026596594601869583
44,0,2,0.5207270383834839,0.6787065863609314,-0.028397690504789352
44,0,3,0.49848878383636475,0.575373113155365,-0.030679132789373398
44,0,4,0.49933114647865295,0.48893648386001587,-0.03068866766989231
44,0,5,0.5586569309234619,0.5865541100502014,0.043655864894390106
44,0,6,0.5348851084709167,0.5171956419944763,0.035034503787755966
44,0,7,0.5232487916946411,0.4758756458759308,0.014583687297999859
44,0,8,0.5128148198127747,0.42873191833496094,-0.003704810980707407
44,0,9,0.6110458970069885,0.5626451969146729,0.04251707345247269
44,0,10,0.5928931832313538,0.47208350896835327,0.034461673349142075
44,0,11,0.5780590176582336,0.41986948251724243,0.011131949722766876
44,0,12,0.5591229200363159,0.3670584559440613,-0.007279299199581146
44,0,13,0.6582149267196655,0.5611708164215088,0.03223103657364845
44,0,14,0.6460432410240173,0.4587043821811676,0.015460379421710968
44,0,15,0.6311532258987427,0.39558324217796326,-0.0012159746838733554
44,0,16,0.6138396263122559,0.3391117751598358,-0.012084202840924263
44,0,17,0.7091104984283447,0.574437141418457,0.018166260793805122
44,0,18,0.7002134323120117,0.4813085198402405,0.002653190167620778
44,0,19,0.6915969252586365,0.4194701313972473,-0.004833283834159374
44,0,20,0.6790138483047485,0.35895001888275146,-0.010079849511384964
45,0,0,0.6697767376899719,0.8502039313316345,2.999640571488271e-07
45,0,1,0.5789441466331482,0.7841554880142212,-0.02581089548766613
45,0,2,0.5176122188568115,0.6776286363601685,-0.02816261164844036
45,0,3,0.4955782890319824,0.5733110904693604,-0.03133732080459595
45,0,4,0.49857112765312195,0.48421257734298706,-0.03272479772567749
45,0,5,0.5627182722091675,0.5902025103569031,0.03800765797495842
45,0,6,0.5388409495353699,0.5199133157730103,0.027589157223701477
45,0,7,0.5251643657684326,0.4781002402305603,0.008059710264205933
45,0,8,0.5122937560081482,0.43313121795654297,-0.00826988834887743
45,0,9,0.6125598549842834,0.5644152164459229,0.03618999570608139
45,0,10,0.5948950052261353,0.46887117624282837,0.02830294705927372
45,0,11,0.5771277546882629,0.4102714955806732,0.00757245859131217
45,0,12,0.5573924779891968,0.35439544916152954,-0.008477682247757912
45,0,13,0.6595447063446045,0.5604674816131592,0.025435039773583412
45,0,14,0.6459968090057373,0.4539935290813446,0.009356459602713585
45,0,15,0.6307846903800964,0.38606035709381104,-0.006262638606131077
45,0,16,0.6130014657974243,0.3239876329898834,-0.01620445027947426
45,0,17,0.7083876132965088,0.5709689259529114,0.01109584141522646
45,0,18,0.7007797956466675,0.4748309850692749,-0.00328641664236784
45,0,19,0.6932145953178406,0.41170191764831543,-0.009420725516974926
45,0,20,0.6820468902587891,0.3509856164455414,-0.013560349121689796
46,0,0,0.6725118160247803,0.8496444821357727,3.2355072221434966e-07
46,0,1,0.5796015858650208,0.7866806983947754,-0.029397958889603615
46,0,2,0.5191515684127808,0.6831021904945374,-0.033220648765563965
46,0,3,0.497383177280426,0.5800895094871521,-0.03692318871617317
46,0,4,0.49320918321609497,0.4907662272453308,-0.03859369084239006
46,0,5,0.5625404119491577,0.5913635492324829,0.03390217572450638
46,0,6,0.5388068556785583,0.5183297395706177,0.022524427622556686
46,0,7,0.5245249271392822,0.4752551317214966,0.0026042144745588303
46,0,8,0.5103372931480408,0.4325026869773865,-0.013456621207296848
46,0,9,0.6142114400863647,0.564961314201355,0.03355564549565315
46,0,10,0.5958622694015503,0.465065598487854,0.024758953601121902
46,0,11,0.5777417421340942,0.40570080280303955,0.0038578829262405634
46,0,12,0.5568941831588745,0.35189080238342285,-0.011795430444180965
46,0,13,0.6623518466949463,0.5613458752632141,0.023997563868761063
46,0,14,0.6479064226150513,0.44927898049354553,0.006751870736479759
46,0,15,0.6322506070137024,0.3785386085510254,-0.010311797261238098
46,0,16,0.6142377257347107,0.31586989760398865,-0.02084261178970337
46,0,17,0.7125173807144165,0.5720425248146057,0.010706095956265926
46,0,18,0.7059693932533264,0.4737170338630676,-0.005785007961094379
46,0,19,0.6975709795951843,0.4079177677631378,-0.013935401104390621
46,0,20,0.6858405470848083,0.3452574908733368,-0.019108761101961136
47,0,0,0.686004638671875,0.8472729921340942,3.889964830250392e-07
47,0,1,0.5948746800422668,0.7889456748962402,-0.038761839270591736
47,0,2,0.52945876121521,0.6877084374427795,-0.04849237576127052
47,0,3,0.4990043640136719,0.5833482146263123,-0.05533277243375778
47,0,4,0.485120952129364,0.4894968569278717,-0.059468235820531845
47,0,5,0.5797947645187378,0.5810562968254089,0.009440738707780838
47,0,6,0.5590498447418213,0.48327165842056274,-0.0074636926874518394
47,0,7,0.5411864519119263,0.43093547224998474,-0.028167545795440674
47,0,8,0.5218199491500854,0.38162562251091003,-0.04413382336497307
47,0,9,0.6339977979660034,0.5575517416000366,0.012436656281352043
47,0,10,0.6158531308174133,0.4464706778526306,-0.0004430454282555729
47,0,11,0.5973091125488281,0.3786582946777344,-0.020844826474785805
47,0,12,0.5763541460037231,0.3173355758190155,-0.036113444715738297
47,0,13,0.6838452219963074,0.5574954748153687,0.006777532864362001
47,0,14,0.6707262396812439,0.43446987867355347,-0.014935914427042007
47,0,15,0.6557977795600891,0.36000770330429077,-0.03228585049510002
47,0,16,0.6377791166305542,0.29183632135391235,-0.04273095726966858
47,0,17,0.7352587580680847,0.5731791257858276,-0.0027616238221526146
47,0,18,0.732063889503479,0.47183915972709656,-0.024410508573055267
47,0,19,0.7261734008789062,0.40427857637405396,-0.03456024453043938
47,0,20,0.7169079780578613,0.33883312344551086,-0.040399156510829926
48,0,0,0.6919989585876465,0.8534333109855652,4.7134719238783873e-07
48,0,1,0.6015352010726929,0.7960668802261353,-0.039870649576187134
48,0,2,0.5333760976791382,0.6922272443771362,-0.05071031302213669
48,0,3,0.4966069459915161,0.5916332602500916,-0.05804242193698883
48,0,4,0.4741820693016052,0.5033434629440308,-0.06299550086259842
48,0,5,0.583659291267395,0.5710589289665222,-0.002591087017208338
48,0,6,0.5534605383872986,0.4606291651725769,-0.02069617621600628
48,0,7,0.5313447117805481,0.39516445994377136,-0.04063737764954567
48,0,8,0.5114999413490295,0.3340732753276825,-0.0565512478351593
48,0,9,0.6380300521850586,0.5507081151008606,-0.00011084671859862283
48,0,10,0.6192453503608704,0.4295625686645508,-0.01597021147608757
48,0,11,0.6022706031799316,0.35423702001571655,-0.03708896040916443
48,0,12,0.5856416821479797,0.2898942232131958,-0.05254194885492325
48,0,13,0.689791738986969,0.5545497536659241,-0.005294638220220804
48,0,14,0.6782940626144409,0.4266565442085266,-0.02873438410460949
48,0,15,0.6633219718933105,0.3466433584690094,-0.0479593388736248
48,0,16,0.6471865773200989,0.2750221788883209,-0.05982212349772453
48,0,17,0.7430025935173035,0.5757116675376892,-0.014202460646629333
48,0,18,0.7447382807731628,0.4711626470088959,-0.03801239654421806
48,0,19,0.7410528063774109,0.4005136489868164,-0.050094109028577805
48,0,20,0.7347988486289978,0.33294403553009033,-0.05710669606924057
49,0,0,0.6940227746963501,0.8582290410995483,4.21742413436732e-07
49,0,1,0.6036936640739441,0.7960966229438782,-0.040397584438323975
49,0,2,0.5344777703285217,0.6945585012435913,-0.05344194918870926
49,0,3,0.4957727789878845,0.594476580619812,-0.0636063888669014
49,0,4,0.4732094407081604,0.5055198669433594,-0.07155635952949524
49,0,5,0.5834394097328186,0.5699372887611389,-0.003769329283386469
49,0,6,0.5536859035491943,0.4599403440952301,-0.026354115456342697
49,0,7,0.5318697094917297,0.3948891758918762,-0.04956429824233055
49,0,8,0.5124498009681702,0.33198246359825134,-0.06752637028694153
49,0,9,0.6384801864624023,0.5488802790641785,-0.0025647736620157957
49,0,10,0.6199156045913696,0.42719709873199463,-0.022321175783872604
49,0,11,0.6035266518592834,0.3533770442008972,-0.04520802944898605
49,0,12,0.5869894027709961,0.2867336869239807,-0.06177666783332825
49,0,13,0.6911790370941162,0.5521286129951477,-0.009351396933197975
49,0,14,0.6780915260314941,0.42577701807022095,-0.035142552107572556
49,0,15,0.6639313101768494,0.34608837962150574,-0.0534856803715229
